,date,dB,something,ping,upload,download,jitter
1043,2022-10-15 07:50:01,-30.7,12.6,715.73,11.92,30.04,1.93
1044,2022-10-15 07:55:01,-30.9,12.6,705.55,8.54,35.24,6.92
1045,2022-10-15 08:00:01,-30.8,12.6,713.0,21.94,34.44,6.85
1046,2022-10-15 08:05:02,-30.8,12.6,709.91,6.53,32.64,6.6
1047,2022-10-15 08:10:01,-30.8,12.6,718.73,7.52,37.4,4.5
1048,2022-10-15 08:15:01,-30.9,12.5,708.09,13.87,37.31,6.9
1049,2022-10-15 08:20:01,-30.7,12.5,712.0,8.2,32.52,6.68
1050,2022-10-15 08:25:01,-30.8,12.3,718.36,3.04,12.18,4.03
1051,2022-10-15 08:30:01,-30.6,12.6,712.0,12.31,36.52,7.12
1052,2022-10-15 08:35:01,-30.7,12.5,722.73,9.62,35.69,6.4
1053,2022-10-15 08:40:01,-30.6,12.3,718.18,9.44,31.07,7.17
1054,2022-10-15 08:45:01,-30.6,12.3,738.36,89.75,34.0,4.38
1055,2022-10-15 08:50:01,-30.6,12.4,911.64,141.44,31.78,6.45
1056,2022-10-15 08:55:01,-30.8,12.3,863.64,145.37,12.61,6.87
1057,2022-10-15 09:00:01,-30.7,12.3,924.18,147.73,16.56,6.85
1058,2022-10-15 09:05:01,-30.5,12.7,719.55,7.53,33.26,6.33
1059,2022-10-15 09:10:01,-30.7,12.3,708.64,13.0,23.08,6.75
1060,2022-10-15 09:15:01,-30.5,12.5,718.73,12.85,26.61,6.43
1061,2022-10-15 09:20:01,-30.7,12.5,711.55,3.49,32.97,6.11
1062,2022-10-15 09:25:01,-30.5,12.4,719.09,11.8,26.18,6.6
1063,2022-10-15 09:30:01,-30.6,12.5,708.55,11.02,30.13,5.54
1064,2022-10-15 09:35:01,-30.7,12.3,713.0,3.18,19.6,7.52
1065,2022-10-15 09:40:01,-30.6,12.4,708.0,12.8,24.41,6.85
1066,2022-10-15 09:45:01,-30.6,12.5,717.0,6.4,32.47,6.75
1067,2022-10-15 09:50:01,-30.6,12.6,710.09,12.4,35.79,6.77
1068,2022-10-15 09:55:01,-30.6,12.9,717.36,12.39,21.55,2.18
1069,2022-10-15 10:00:01,-30.6,12.7,702.36,9.21,28.01,7.17
1070,2022-10-15 10:05:01,-30.6,12.6,697.82,15.41,23.62,6.6
1071,2022-10-15 10:10:01,-30.6,12.7,707.82,16.17,31.52,6.97
1072,2022-10-15 10:15:01,-30.7,12.8,716.0,8.03,30.04,6.28
1073,2022-10-15 10:20:02,-30.8,12.5,712.09,11.18,36.28,6.87
1074,2022-10-15 10:25:01,-30.8,12.6,712.18,3.3,25.24,7.34
1075,2022-10-15 10:30:02,-30.7,12.6,712.73,8.95,37.1,6.7
1076,2022-10-15 10:35:01,-30.8,12.4,719.55,12.85,33.58,6.9
1077,2022-10-15 10:40:01,-30.6,12.6,703.73,20.61,37.53,6.9
1078,2022-10-15 10:45:01,-30.6,12.8,698.45,16.83,38.02,6.92
1079,2022-10-15 10:50:01,-30.7,12.6,706.09,8.91,38.14,6.68
1080,2022-10-15 10:55:01,-30.7,12.5,705.64,13.57,37.49,7.0
1081,2022-10-15 11:00:01,-30.5,12.6,708.91,11.14,34.35,6.7
1082,2022-10-15 11:05:01,-30.7,12.5,713.45,12.28,31.99,4.28
1083,2022-10-15 11:10:02,-30.9,12.5,698.09,18.14,37.65,4.3
1084,2022-10-15 11:15:01,-30.7,12.5,698.18,18.88,37.84,6.53
1085,2022-10-15 11:20:01,-30.5,12.6,724.64,37.48,37.82,6.23
1086,2022-10-15 11:25:01,-30.8,12.6,704.09,11.18,37.02,6.82
1087,2022-10-15 11:30:01,-30.7,12.5,711.55,9.36,33.09,6.5
1088,2022-10-15 11:35:01,-30.7,12.6,705.27,13.31,33.9,7.1
1089,2022-10-15 11:40:01,-31.0,12.4,712.27,10.18,23.21,6.95
1090,2022-10-15 11:45:02,-30.6,12.5,715.82,29.2,37.84,6.95
1091,2022-10-15 11:50:01,-30.9,12.5,716.82,20.56,25.27,6.9
1092,2022-10-15 11:55:01,-30.4,12.8,709.36,15.92,36.45,6.77
1093,2022-10-15 12:00:01,-30.4,12.8,706.64,23.81,25.87,7.24
1094,2022-10-15 12:05:01,-30.4,11.0,707.55,10.26,31.21,6.92
1095,2022-10-15 12:10:02,-30.3,12.6,704.91,21.69,33.05,6.13
1096,2022-10-15 12:15:01,-30.3,12.6,704.18,17.77,37.31,6.43
1097,2022-10-15 12:20:01,-30.4,12.9,716.09,5.69,36.43,6.63
1098,2022-10-15 12:25:01,-30.4,12.8,709.64,12.55,30.65,2.62
1099,2022-10-15 12:30:01,-30.5,12.7,705.09,15.87,39.32,5.64
1100,2022-10-15 12:35:01,-30.4,12.8,701.18,12.61,38.14,6.7
1101,2022-10-15 12:40:01,-30.4,12.7,715.82,13.11,38.14,6.13
1102,2022-10-15 12:45:01,-30.4,12.8,705.09,14.24,38.16,6.48
1103,2022-10-15 12:50:01,-30.3,12.6,708.36,15.14,38.0,6.43
1104,2022-10-15 12:55:01,-30.1,12.7,708.64,6.07,36.06,6.63
1105,2022-10-15 13:00:01,-30.4,12.7,707.73,11.35,35.16,6.11
1106,2022-10-15 13:05:01,-30.3,12.7,703.55,13.47,37.02,6.63
1107,2022-10-15 13:10:02,-30.4,12.8,712.36,7.92,35.1,6.5
1108,2022-10-15 13:15:01,-30.4,12.6,712.09,7.81,37.5,7.17
1109,2022-10-15 13:20:01,-30.6,12.8,705.91,13.66,38.05,6.28
1110,2022-10-15 13:25:01,-30.7,12.6,701.82,15.82,37.51,6.85
1111,2022-10-15 13:30:01,-30.7,12.6,701.55,12.07,38.78,7.02
1112,2022-10-15 13:35:01,-30.6,12.7,704.64,13.35,38.8,7.49
1113,2022-10-15 13:40:01,-30.7,12.6,705.64,15.75,37.73,7.05
1114,2022-10-15 13:45:01,-30.4,12.8,709.82,15.14,34.03,6.82
1115,2022-10-15 13:50:02,-30.5,12.6,709.27,11.2,35.31,7.1
1116,2022-10-15 13:55:01,-30.6,12.6,711.91,17.56,34.72,7.0
1117,2022-10-15 14:00:01,-30.6,12.6,711.0,8.23,34.57,6.75
1118,2022-10-15 14:05:01,-30.6,12.7,719.91,19.53,34.02,7.07
1119,2022-10-15 14:10:01,-30.3,12.8,713.09,13.1,36.53,4.8
1120,2022-10-15 14:15:01,-31.0,12.8,707.91,9.69,27.46,5.89
1121,2022-10-15 14:20:01,-30.6,12.7,705.0,3.73,26.25,6.16
1122,2022-10-15 14:25:01,-30.6,12.9,700.91,9.64,37.84,6.53
1123,2022-10-15 14:30:01,-30.4,12.8,712.36,7.57,32.5,7.0
1124,2022-10-15 14:35:01,-30.6,12.4,708.64,6.18,28.97,7.15
1125,2022-10-15 14:40:01,-30.6,12.6,711.55,3.06,29.86,6.87
1126,2022-10-15 14:45:01,-30.6,12.8,711.73,9.89,26.94,6.73
1127,2022-10-15 14:50:02,-30.5,12.6,705.64,9.62,28.03,6.75
1128,2022-10-15 14:55:01,-30.4,12.4,712.09,4.31,37.98,6.43
1129,2022-10-15 15:00:01,-30.6,12.4,709.55,8.42,36.84,6.92
1130,2022-10-15 15:05:01,-30.7,12.6,713.0,8.27,27.96,6.97
1131,2022-10-15 15:10:01,-30.5,12.6,708.91,8.0,15.81,6.68
1132,2022-10-15 15:15:01,-30.8,12.6,712.91,4.34,19.08,7.05
1133,2022-10-15 15:20:01,-30.5,12.6,712.64,13.78,32.83,6.33
1134,2022-10-15 15:25:01,-30.5,12.8,709.18,11.09,32.59,6.63
1135,2022-10-15 15:30:02,-30.6,12.8,708.36,7.31,32.09,6.53
1136,2022-10-15 15:35:01,-30.4,12.8,708.64,3.13,35.25,7.07
1137,2022-10-15 15:40:01,-30.9,12.6,705.36,7.9,37.64,6.82
1138,2022-10-15 15:45:01,-30.7,12.5,708.82,13.78,36.96,6.73
1139,2022-10-15 15:50:02,-30.8,12.6,711.91,8.74,36.34,6.85
1140,2022-10-15 15:55:01,-30.8,12.6,707.36,7.99,37.51,6.87
1141,2022-10-15 16:00:01,-30.6,12.8,705.09,15.61,37.52,6.87
1142,2022-10-15 16:05:01,-30.9,12.5,708.91,16.01,38.16,3.41
1143,2022-10-15 16:10:01,-30.7,12.7,709.45,10.4,34.7,6.85
1144,2022-10-15 16:15:01,-30.9,12.5,712.18,10.66,25.92,6.55
1145,2022-10-15 16:20:01,-30.8,12.6,718.18,9.97,26.46,3.66
1146,2022-10-15 16:25:01,-30.7,12.8,705.36,9.3,35.87,6.38
1147,2022-10-15 16:30:02,-30.7,12.7,715.0,10.96,36.89,6.7
1148,2022-10-15 16:35:01,-30.6,12.8,718.09,8.19,38.19,8.11
1149,2022-10-15 16:40:01,-30.8,12.5,715.36,8.14,30.95,6.87
1150,2022-10-15 16:45:01,-30.8,12.9,712.45,6.26,36.41,6.45
1151,2022-10-15 16:50:01,-30.9,12.5,712.82,4.56,37.68,6.87
1152,2022-10-15 16:55:01,-31.0,12.3,708.27,14.58,37.83,6.77
1153,2022-10-15 17:00:01,-31.1,12.6,710.0,11.93,37.88,7.49
1154,2022-10-15 17:05:01,-31.0,12.6,707.73,8.43,38.05,7.1
1155,2022-10-15 17:10:01,-30.9,12.5,708.55,11.94,38.24,7.84
1156,2022-10-15 17:15:01,-30.9,12.8,701.09,14.01,38.0,6.7
1157,2022-10-15 17:20:01,-30.8,12.8,708.18,10.19,35.97,6.55
1158,2022-10-15 17:25:01,-30.8,12.6,713.09,10.6,38.12,6.65
1159,2022-10-15 17:30:01,-30.8,12.8,708.73,11.79,35.5,6.82
1160,2022-10-15 17:35:01,-31.1,12.6,715.45,10.64,36.92,6.68
1161,2022-10-15 17:40:01,-31.1,12.6,708.91,10.78,35.55,6.28
1162,2022-10-15 17:45:01,-31.0,12.6,701.45,17.03,37.74,6.87
1163,2022-10-15 17:50:01,-30.8,12.6,708.64,18.78,37.73,7.44
1164,2022-10-15 17:55:01,-31.0,12.6,705.18,9.23,21.39,6.7
1165,2022-10-15 18:00:01,-30.8,12.7,704.91,13.41,37.68,6.85
1166,2022-10-15 18:05:01,-30.8,12.8,713.18,7.88,36.95,5.12
1167,2022-10-15 18:10:02,-31.0,12.6,712.45,6.87,17.79,7.12
1168,2022-10-15 18:15:01,-31.0,12.6,709.36,14.8,25.59,1.78
1169,2022-10-15 18:20:01,-31.0,12.4,704.73,7.23,32.6,6.55
1170,2022-10-15 18:25:01,-31.0,12.6,709.45,7.62,21.6,6.4
1171,2022-10-15 18:30:02,-31.0,12.6,698.36,19.28,30.08,5.79
1172,2022-10-15 18:35:01,-31.0,12.8,703.91,10.37,30.71,6.82
1173,2022-10-15 18:40:01,-30.8,13.0,710.45,12.5,29.94,6.73
1174,2022-10-15 18:45:01,-31.0,12.6,700.55,15.1,32.22,7.24
1175,2022-10-15 18:50:01,-31.4,12.4,706.91,4.99,33.57,6.82
1176,2022-10-15 18:55:01,-31.2,12.8,698.0,14.24,32.18,6.92
1177,2022-10-15 19:00:01,-31.2,12.7,710.64,5.88,12.81,6.8
1178,2022-10-15 19:05:02,-31.1,12.8,713.36,6.66,27.65,6.95
1179,2022-10-15 19:10:01,-31.1,12.7,709.27,7.42,13.2,6.85
1180,2022-10-15 19:20:01,-31.0,12.7,712.91,6.55,9.84,7.05
1181,2022-10-15 19:25:01,-31.1,12.7,712.64,6.09,29.02,6.73
1182,2022-10-15 19:30:01,-31.1,12.6,712.09,8.78,24.42,7.27
1183,2022-10-15 19:35:01,-31.1,12.6,708.64,9.58,26.26,7.52
1184,2022-10-15 19:40:01,-31.2,12.6,712.55,13.49,14.41,6.55
1185,2022-10-15 19:50:01,-31.2,12.6,709.64,13.09,16.24,6.45
1186,2022-10-15 19:55:01,-31.1,12.8,708.0,14.44,22.27,6.28
1187,2022-10-15 20:00:01,-31.3,12.6,712.55,11.27,15.25,6.53
1188,2022-10-15 20:10:02,-31.3,12.5,709.73,20.94,20.85,7.0
1189,2022-10-15 20:15:01,-31.2,12.6,711.27,6.93,28.98,7.1
1190,2022-10-15 20:20:01,-31.3,12.3,711.73,2.93,28.05,6.87
1191,2022-10-15 20:25:01,-31.3,12.6,713.36,10.4,21.25,5.34
1192,2022-10-15 20:30:01,-31.1,12.5,705.64,16.04,19.03,6.75
1193,2022-10-15 20:35:01,-31.2,12.5,707.45,13.85,13.22,6.87
1194,2022-10-15 20:40:01,-31.1,12.5,708.0,9.78,6.88,6.97
1195,2022-10-15 20:45:01,-31.2,12.3,709.09,8.87,26.9,6.65
1196,2022-10-15 20:50:02,-31.4,12.3,706.0,16.81,19.39,6.85
1197,2022-10-15 20:55:01,-31.1,12.6,712.36,8.05,27.7,6.82
1198,2022-10-15 21:00:01,-31.2,12.3,708.73,12.06,13.5,6.95
1199,2022-10-15 21:05:01,-31.4,12.2,709.64,18.24,16.56,6.75
1200,2022-10-15 21:10:01,-31.4,12.4,712.45,8.14,23.58,6.8
1201,2022-10-15 21:15:01,-31.4,12.3,705.0,10.75,22.73,6.95
1202,2022-10-15 21:20:01,-31.3,12.4,695.18,26.19,26.26,6.77
1203,2022-10-15 21:25:01,-31.4,12.1,707.45,12.14,21.63,6.5
1204,2022-10-15 21:30:02,-31.2,12.3,712.82,1.97,25.9,6.9
1205,2022-10-15 21:35:01,-31.4,12.2,712.45,7.76,27.23,6.6
1206,2022-10-15 21:40:01,-31.5,12.1,712.0,10.04,21.49,6.58
1207,2022-10-15 21:45:01,-31.4,12.1,705.55,19.79,27.19,6.58
1208,2022-10-15 21:50:01,-31.4,12.2,712.18,9.45,31.24,7.29
1209,2022-10-15 21:55:01,-31.4,12.1,694.91,10.33,36.47,7.1
1210,2022-10-15 22:00:01,-31.4,12.0,709.36,9.67,18.45,7.05
1211,2022-10-15 22:05:01,-31.3,12.5,697.27,13.86,29.58,6.65
1212,2022-10-15 22:10:01,-31.3,12.3,708.91,19.92,30.18,6.63
1213,2022-10-15 22:15:01,-31.4,12.4,713.09,10.46,14.56,7.02
1214,2022-10-15 22:20:01,-31.4,12.3,704.36,21.73,29.32,7.34
1215,2022-10-15 22:25:01,-31.2,12.5,697.64,6.65,37.61,7.29
1216,2022-10-15 22:30:01,-31.3,12.5,700.82,16.65,37.04,7.27
1217,2022-10-15 22:35:01,-31.4,12.1,711.45,10.28,28.14,5.24
1218,2022-10-15 22:40:01,-31.3,12.5,704.18,17.33,36.16,6.87
1219,2022-10-15 22:45:01,-31.4,12.1,708.82,13.65,30.58,6.92
1220,2022-10-15 22:50:01,-31.3,12.2,712.36,18.44,37.06,5.88
1221,2022-10-15 22:55:01,-31.4,12.1,707.18,16.05,39.31,6.95
1222,2022-10-15 23:00:01,-31.4,12.0,711.91,16.64,31.9,7.1
1223,2022-10-15 23:05:01,-31.4,12.3,719.36,6.85,33.2,6.82
1224,2022-10-15 23:10:01,-31.3,12.2,715.82,8.47,31.64,6.92
1225,2022-10-15 23:15:01,-31.4,12.1,716.27,7.71,32.93,8.21
1226,2022-10-15 23:20:01,-31.3,11.9,712.36,6.79,36.9,6.77
1227,2022-10-15 23:25:01,-31.2,12.4,705.27,12.04,35.34,6.9
1228,2022-10-15 23:30:02,-31.1,12.3,705.18,9.46,34.05,6.4
1229,2022-10-15 23:35:01,-31.1,12.2,712.45,3.36,38.07,6.68
1230,2022-10-15 23:40:01,-31.2,12.2,719.18,8.08,37.74,7.02
1231,2022-10-15 23:45:01,-31.2,12.4,708.0,11.41,35.4,7.0
1232,2022-10-15 23:50:01,-31.4,12.1,712.64,1.5,38.09,6.77
1233,2022-10-15 23:55:01,-31.5,12.0,711.45,4.75,38.2,6.85
1234,2022-10-16 00:00:01,-31.5,11.9,702.09,11.23,38.28,7.0
1235,2022-10-16 00:05:01,-31.4,12.0,705.09,11.71,38.17,7.29
1236,2022-10-16 00:10:01,-31.5,12.1,705.73,10.72,38.25,6.65
1237,2022-10-16 00:15:01,-31.5,12.1,712.18,12.91,37.62,7.05
1238,2022-10-16 00:20:01,-31.2,12.2,705.27,6.17,38.15,6.97
1239,2022-10-16 00:25:01,-31.2,12.2,719.73,7.95,38.04,6.92
1240,2022-10-16 00:30:01,-31.3,12.4,690.64,24.6,37.52,6.95
1241,2022-10-16 00:35:01,-31.4,12.3,719.64,1.58,38.12,6.26
1242,2022-10-16 00:40:01,-31.4,12.1,711.73,3.34,38.13,6.73
1243,2022-10-16 00:45:01,-31.4,12.0,714.82,8.96,37.78,6.97
1244,2022-10-16 00:50:01,-31.4,12.1,708.64,4.75,37.35,6.92
1245,2022-10-16 00:55:01,-31.4,12.0,697.82,5.83,38.01,6.85
1246,2022-10-16 01:00:01,-31.2,12.1,707.64,11.46,38.36,6.92
1247,2022-10-16 01:05:01,-31.5,12.0,704.73,12.94,38.24,6.8
1248,2022-10-16 01:10:01,-31.6,11.9,708.91,12.06,37.82,6.87
1249,2022-10-16 01:15:01,-31.7,11.9,697.91,10.83,38.15,6.45
1250,2022-10-16 01:20:01,-31.7,11.9,693.91,23.02,37.97,7.2
1251,2022-10-16 01:25:01,-31.7,12.0,708.73,8.21,37.98,7.27
1252,2022-10-16 01:30:01,-31.8,11.9,912.09,95.64,37.87,6.75
1253,2022-10-16 01:35:01,-31.8,11.9,703.73,9.24,38.22,6.4
1254,2022-10-16 01:40:01,-31.7,11.9,690.45,15.81,38.15,6.7
1255,2022-10-16 01:45:01,-31.7,11.8,708.73,7.58,37.97,6.85
1256,2022-10-16 01:50:01,-31.7,12.0,697.82,11.18,38.11,6.68
1257,2022-10-16 01:55:01,-31.7,12.0,690.64,13.43,38.16,6.9
1258,2022-10-16 02:00:01,-31.8,11.9,697.64,13.5,38.07,6.95
1259,2022-10-16 02:05:02,-31.5,12.1,693.91,21.47,38.22,6.75
1260,2022-10-16 02:10:01,-31.6,12.0,712.0,2.62,38.11,7.07
1261,2022-10-16 02:15:01,-31.5,12.0,689.73,25.95,38.01,6.97
1262,2022-10-16 02:20:01,-31.9,11.8,706.27,14.92,38.36,6.92
1263,2022-10-16 02:25:01,-31.9,11.9,708.55,3.44,37.9,6.6
1264,2022-10-16 02:30:01,-31.3,12.0,704.91,13.39,38.17,7.05
1265,2022-10-16 02:35:01,-31.6,12.1,693.82,21.79,37.85,6.82
1266,2022-10-16 02:40:01,-31.4,12.2,705.55,10.92,38.07,7.02
1267,2022-10-16 02:45:01,-31.7,12.0,704.55,13.84,38.17,6.77
1268,2022-10-16 02:50:02,-31.9,11.7,686.64,13.71,37.41,7.22
1269,2022-10-16 02:55:01,-31.4,12.2,705.09,16.54,38.23,6.8
1270,2022-10-16 03:00:01,-31.4,12.1,702.36,19.14,38.13,5.79
1271,2022-10-16 03:05:01,-31.3,12.3,705.0,13.46,38.08,7.0
1272,2022-10-16 03:10:01,-31.3,12.0,701.18,20.65,38.06,6.8
1273,2022-10-16 03:15:01,-31.4,12.1,701.73,17.82,38.02,6.6
1274,2022-10-16 03:20:01,-31.3,12.3,704.09,7.6,38.01,7.05
1275,2022-10-16 03:25:01,-31.4,12.1,697.64,25.06,38.03,6.75
1276,2022-10-16 03:30:01,-31.2,12.4,700.45,12.95,38.07,6.7
1277,2022-10-16 03:35:01,-31.2,12.3,693.91,19.6,37.84,7.05
1278,2022-10-16 03:40:01,-31.4,12.2,697.73,26.69,37.92,6.95
1279,2022-10-16 03:45:01,-31.3,12.3,701.27,18.73,38.21,6.95
1280,2022-10-16 03:50:01,-31.4,12.2,697.73,21.62,37.9,7.0
1281,2022-10-16 03:55:02,-31.3,12.3,701.27,14.51,38.03,6.87
1282,2022-10-16 04:00:01,-31.2,12.3,697.55,16.93,37.97,6.8
1283,2022-10-16 04:05:01,-31.1,12.3,701.45,11.55,38.26,7.1
1284,2022-10-16 04:10:01,-31.2,12.4,690.55,12.37,36.57,6.55
1285,2022-10-16 04:15:01,-31.0,12.5,698.0,17.87,38.0,6.8
1286,2022-10-16 04:20:01,-31.1,12.3,712.45,10.0,38.15,6.95
1287,2022-10-16 04:25:01,-31.1,12.2,705.27,16.68,38.01,7.02
1288,2022-10-16 04:30:01,-31.3,12.2,701.45,20.49,38.2,6.63
1289,2022-10-16 04:35:01,-31.0,12.5,709.0,5.58,38.24,6.68
1290,2022-10-16 04:40:01,-31.2,12.3,708.55,12.48,38.11,7.1
1291,2022-10-16 04:45:01,-31.2,12.3,708.55,15.54,37.35,6.8
1292,2022-10-16 04:50:01,-31.1,12.5,704.91,5.64,38.17,7.05
1293,2022-10-16 04:55:01,-31.1,12.5,705.18,4.68,38.14,6.75
1294,2022-10-16 05:00:01,-30.9,12.4,709.36,6.32,38.2,6.85
1295,2022-10-16 05:05:01,-31.0,12.8,708.64,5.04,38.09,6.87
1296,2022-10-16 05:10:02,-31.0,12.3,708.55,1.72,38.12,6.82
1297,2022-10-16 05:15:01,-31.1,12.5,702.45,19.9,37.98,6.97
1298,2022-10-16 05:20:01,-30.9,12.7,705.0,8.81,38.25,6.85
1299,2022-10-16 05:25:01,-31.0,12.5,697.64,21.34,37.89,6.9
1300,2022-10-16 05:30:01,-31.1,12.3,708.09,10.65,38.06,6.95
1301,2022-10-16 05:35:01,-31.1,12.4,708.45,2.57,38.19,7.1
1302,2022-10-16 05:40:01,-31.0,12.5,704.82,14.92,38.04,6.9
1303,2022-10-16 05:45:01,-30.8,12.7,700.91,10.7,37.79,7.15
1304,2022-10-16 05:50:01,-30.9,12.4,705.09,15.19,37.79,6.7
1305,2022-10-16 05:55:01,-30.8,12.5,705.73,6.47,38.03,7.07
1306,2022-10-16 06:00:01,-31.0,12.4,708.45,18.64,38.12,6.38
1307,2022-10-16 06:05:01,-30.9,12.5,709.0,4.95,37.33,6.8
1308,2022-10-16 06:10:02,-31.0,12.4,704.91,5.49,38.28,7.1
1309,2022-10-16 06:15:01,-31.1,12.5,698.09,25.06,37.96,6.03
1310,2022-10-16 06:20:01,-31.1,12.4,702.27,15.78,36.33,6.5
1311,2022-10-16 06:25:01,-31.1,12.5,705.45,17.05,38.18,7.1
1312,2022-10-16 06:30:02,-31.0,12.5,700.91,11.72,37.88,6.8
1313,2022-10-16 06:35:01,-30.8,12.5,702.0,20.19,37.12,6.82
1314,2022-10-16 06:40:01,-31.0,12.6,715.73,13.75,37.38,6.92
1315,2022-10-16 06:45:01,-30.9,12.5,712.73,13.84,37.73,6.06
1316,2022-10-16 06:50:01,-30.9,12.5,709.91,17.74,38.17,6.95
1317,2022-10-16 06:55:01,-30.8,12.7,712.18,9.81,31.72,7.14
1318,2022-10-16 07:00:01,-30.9,12.6,703.91,17.97,30.09,5.51
1319,2022-10-16 07:05:01,-30.8,12.6,705.0,4.02,37.78,6.97
1320,2022-10-16 07:10:02,-30.9,12.6,708.55,12.05,37.89,7.1
1321,2022-10-16 07:15:01,-30.9,12.6,701.82,19.97,38.22,7.02
1322,2022-10-16 07:20:02,-30.9,12.5,711.91,23.28,37.55,6.28
1323,2022-10-16 07:25:01,-30.8,12.7,704.91,18.82,36.3,6.87
1324,2022-10-16 07:30:01,-30.6,12.8,719.64,4.16,36.36,7.44
1325,2022-10-16 07:35:01,-30.8,12.7,888.27,364.31,31.75,6.68
1326,2022-10-16 07:40:01,-31.0,12.7,716.09,8.84,37.88,6.82
1327,2022-10-16 07:45:01,-30.9,12.7,712.09,14.86,28.3,6.95
1328,2022-10-16 07:50:01,-30.9,13.0,867.91,416.49,33.28,6.55
1329,2022-10-16 07:55:01,-30.6,12.9,708.64,5.29,35.0,7.12
1330,2022-10-16 08:00:01,-30.8,12.7,719.55,3.72,25.16,6.8
1331,2022-10-16 08:05:01,-30.6,12.8,712.36,6.39,32.92,5.93
1332,2022-10-16 08:10:02,-30.8,12.6,711.91,2.54,28.97,7.17
1333,2022-10-16 08:15:01,-30.9,12.5,711.73,8.67,26.08,8.46
1334,2022-10-16 08:20:01,-30.6,12.9,711.91,8.66,34.81,7.0
1335,2022-10-16 08:25:01,-30.6,12.9,711.36,2.73,22.45,6.68
1336,2022-10-16 08:30:01,-30.6,12.8,706.18,6.85,33.54,6.16
1337,2022-10-16 08:35:01,-30.7,12.5,711.09,4.05,34.59,6.87
1338,2022-10-16 08:40:01,-30.5,12.7,719.45,7.17,31.96,7.71
1339,2022-10-16 08:45:01,-30.5,12.6,709.09,9.65,21.16,7.27
1340,2022-10-16 08:50:02,-30.5,12.8,719.45,8.54,30.97,6.97
1341,2022-10-16 08:55:01,-30.4,12.6,708.45,14.98,35.18,6.7
1342,2022-10-16 09:00:01,-30.4,12.5,701.55,14.4,38.15,6.77
1343,2022-10-16 09:05:01,-30.5,12.6,719.0,4.46,37.64,6.21
1344,2022-10-16 09:10:01,-30.3,12.6,708.55,17.64,35.83,6.9
1345,2022-10-16 09:15:01,-30.4,12.8,704.36,17.03,33.63,6.48
1346,2022-10-16 09:20:01,-30.2,12.6,709.27,16.82,27.38,7.0
1347,2022-10-16 09:25:01,-30.5,12.7,707.91,11.02,28.19,6.7
1348,2022-10-16 09:30:02,-30.5,12.7,709.55,10.86,24.46,7.39
1349,2022-10-16 09:35:01,-30.5,12.8,713.18,11.84,27.9,7.0
1350,2022-10-16 09:40:01,-30.4,12.6,712.36,18.5,30.52,6.82
1351,2022-10-16 09:45:01,-30.4,12.8,713.27,6.51,34.26,6.75
1352,2022-10-16 09:50:01,-30.6,12.6,712.27,4.78,19.82,7.07
1353,2022-10-16 09:55:01,-30.6,12.3,708.64,4.45,35.58,6.58
1354,2022-10-16 10:00:01,-30.5,12.7,701.18,15.82,34.77,7.0
1355,2022-10-16 10:05:01,-30.5,12.5,700.18,12.43,37.87,7.19
1356,2022-10-16 10:10:01,-30.5,12.8,702.0,16.38,37.91,6.16
1357,2022-10-16 10:15:01,-30.4,12.7,712.0,5.64,38.18,7.1
1358,2022-10-16 10:20:01,-30.5,12.7,708.91,5.5,35.6,6.65
1359,2022-10-16 10:25:01,-30.2,12.8,702.09,15.3,31.46,6.95
1360,2022-10-16 10:30:01,-30.3,12.8,703.82,11.12,32.28,7.1
1361,2022-10-16 10:35:01,-30.2,12.9,707.27,11.41,31.28,6.87
1362,2022-10-16 10:40:01,-30.4,12.7,712.0,8.52,13.59,6.8
1363,2022-10-16 10:45:01,-30.4,12.7,712.27,10.04,36.06,6.82
1364,2022-10-16 10:50:02,-30.4,12.8,705.0,18.13,36.14,6.55
1365,2022-10-16 10:55:01,-30.4,12.8,707.73,15.88,35.53,6.48
1366,2022-10-16 11:00:01,-30.5,12.5,705.64,10.78,38.12,6.92
1367,2022-10-16 11:05:01,-30.6,12.5,710.18,7.25,37.08,6.77
1368,2022-10-16 11:10:01,-30.5,12.7,705.91,10.12,38.07,6.58
1369,2022-10-16 11:15:01,-30.5,12.5,705.18,12.71,36.67,6.73
1370,2022-10-16 11:20:01,-30.4,12.6,712.27,5.35,38.09,6.85
1371,2022-10-16 11:25:01,-30.5,12.6,707.18,14.3,38.19,6.7
1372,2022-10-16 11:30:01,-30.4,12.6,705.82,15.38,38.19,6.97
1373,2022-10-16 11:35:01,-30.2,12.9,712.27,5.99,32.96,6.85
1374,2022-10-16 11:40:01,-30.2,12.6,705.64,7.13,38.08,5.91
1375,2022-10-16 11:45:01,-30.2,12.6,704.73,6.63,38.18,7.1
1376,2022-10-16 11:50:02,-30.2,12.6,701.64,23.36,37.88,6.45
1377,2022-10-16 11:55:01,-30.2,12.5,706.09,12.82,38.13,6.97
1378,2022-10-16 12:00:01,-30.2,12.8,980.55,36.7,37.82,1.51
1379,2022-10-16 12:05:01,-30.2,12.0,708.36,5.97,22.84,1.41
1380,2022-10-16 12:10:02,-30.2,12.7,700.73,16.05,35.73,0.91
1381,2022-10-16 12:15:01,-30.3,12.5,686.82,14.43,36.97,1.56
1382,2022-10-16 12:20:01,-30.2,12.8,701.55,8.9,37.93,6.28
